local_timestamp,side,price,amount
1700000000013701557,sell,0.0109935,290337.55333043286
1700000000013802570,buy,0.0109945,1728.6862265260638
1700000000014046133,buy,0.010994,11149.136004674787
1700000000014367683,sell,0.010993,1615.8467871080386
1700000000014429342,sell,0.010993,2362.0330029922875
1700000000014466645,sell,0.010993,2866.6922286513754
1700000000014801508,sell,0.0109935,16584.997783294777
1700000000015156761,sell,0.010992,3806.730287295056
1700000000015195123,sell,0.010993,10319.775931233708
1700000000015448111,buy,0.010993999999999999,2516.170952872628
1700000000015797824,sell,0.010992499999999999,6779.661050478731
1700000000015856540,sell,0.010992499999999999,647.8617956060848
1700000000015955417,buy,0.0109935,5117.060822538143
1700000000016488041,sell,0.0109915,11633.302079128971
1700000000017664384,sell,0.0109915,2043.0677931707298
1700000000017921049,sell,0.0109915,1950.5026501544514
1700000000018138846,buy,0.0109925,1280.2888423928118
1700000000018467418,buy,0.0109925,3433.1608063012445
1700000000018855056,buy,0.010993999999999999,2429.4320227848957
1700000000018985925,sell,0.010990999999999999,9558.387976793734
1700000000018994991,sell,0.010990999999999999,826.2275152800768
1700000000019315362,sell,0.0109915,14220.631259300126
1700000000019413402,buy,0.0109925,2082.1415614661883
1700000000019646978,buy,0.0109925,26285.039427222986
1700000000019766968,buy,0.010991500000000001,10621.292283224378
1700000000019947787,buy,0.0109925,3871.6570126629686
1700000000020546375,sell,0.0109915,5042.488363738873
1700000000021597889,sell,0.010990999999999999,11333.250953117602
1700000000022343183,sell,0.010991999999999998,689.9540340202486
1700000000022519901,sell,0.010990999999999999,2111.3489301951968
1700000000022755430,buy,0.010992,2238.293310942467
1700000000023228008,buy,0.0109925,4393.345593467384
1700000000023597155,sell,0.0109915,2436.8240077989744
1700000000023872855,buy,0.0109925,3432.136259437124
1700000000024072909,buy,0.010993,20815.330976384023
1700000000024136429,sell,0.01099,228.79950392229762
1700000000024336875,buy,0.010992,3689.7746399671073
1700000000024563633,buy,0.010993,5849.788212386989
1700000000024670469,sell,0.010991999999999998,5696.591560635006
1700000000024844843,sell,0.010991999999999998,6619.02570236704
1700000000025008493,sell,0.010992499999999999,1201.0933587016393
1700000000025112153,buy,0.0109935,1615.179710610287
1700000000025711286,buy,0.010992499999999999,25357.5493122236
1700000000025787216,buy,0.010993499999999998,14307.988868583836
1700000000025954618,buy,0.010992499999999999,6872.1727054152425
1700000000025977325,sell,0.010992499999999999,2062.179650144384
1700000000026349978,buy,0.010993,5350.227138604899
1700000000026372885,buy,0.010993,1780.8597186420898
1700000000026595486,sell,0.010993499999999998,291.70928707183583
1700000000027242674,buy,0.010993,2307.1267261466683
1700000000027347232,sell,0.010991999999999998,1333.2858258448816
1700000000027438393,sell,0.010992999999999998,5861.380548058869
1700000000027533634,sell,0.0109915,6379.153101204961
1700000000027558770,sell,0.0109915,533.3321155408122
1700000000028100777,buy,0.0109935,9923.153644332953
1700000000028465700,sell,0.010992499999999999,505.4929303732873
1700000000028956800,sell,0.010993999999999999,1400.4599173965398
1700000000029384227,buy,0.0109945,7827.960088321373
1700000000029439037,sell,0.010994499999999999,1694.3296600335757
1700000000029472731,sell,0.0109935,3934.686388970187
1700000000029535709,sell,0.010992,6691.472998846395
1700000000029577394,sell,0.010992,3032.442218492718
1700000000029929745,sell,0.010992,15962.396203931885
1700000000029982633,buy,0.010995,6496.380482233192
1700000000030265628,sell,0.0109935,5578.760631841637
1700000000030316668,buy,0.0109945,256.49254099128865
1700000000030336105,buy,0.010993500000000002,7207.229226471127
1700000000030407835,sell,0.010994499999999999,1217.5833227274525
1700000000030463845,buy,0.0109945,10784.681767373268
1700000000030672525,buy,0.010993000000000001,8206.821907736656
1700000000030673299,sell,0.010993,11869.57111257888
1700000000030843494,sell,0.010993,43374.76884957693
1700000000031434453,sell,0.0109925,3375.8416161854507
1700000000031636730,sell,0.010993499999999998,4590.227203115875
1700000000031855694,sell,0.010992499999999999,19194.59376957064
1700000000032012192,sell,0.0109915,6348.256632014368
1700000000032089798,buy,0.0109935,2717.0089821990177
1700000000032103034,buy,0.0109935,23551.382632416273
1700000000032283571,sell,0.0109915,1748.6300117178093
1700000000032451595,sell,0.010992499999999999,6896.248848943837
1700000000032520370,sell,0.0109915,2572.914716171426
1700000000032590141,buy,0.010992499999999999,612.3880626492632
1700000000032942821,buy,0.010993499999999998,2253.2252101435547
1700000000033323926,sell,0.010993499999999998,4060.960838178505
1700000000033475681,buy,0.0109935,2519.2402886591453
1700000000033933458,sell,0.010993999999999999,10653.784473210084
1700000000034707789,buy,0.010993,1527.982528087754
1700000000035069272,sell,0.010992499999999999,14654.69180753109
1700000000036138364,sell,0.0109915,1396.360982443155
1700000000036269374,buy,0.0109915,3097.549937877127
1700000000037492979,sell,0.010991999999999998,3336.8458847072193
1700000000037566111,sell,0.010991999999999998,6389.038635837227
1700000000038008237,sell,0.010990999999999999,4608.122514109325
1700000000038426230,buy,0.010993999999999999,5802.766957264645
1700000000038715591,buy,0.010993,2917.831852958369
1700000000040232985,buy,0.010993,6284.922105850026
1700000000040330623,sell,0.010991999999999998,1913.7492359477935
1700000000040476299,sell,0.010991999999999998,2189.9907850326476
1700000000040537250,buy,0.010992,5218.000169064836
1700000000040934369,buy,0.010992,13763.567858449618
1700000000041038875,sell,0.010992499999999999,1857.6821788029588
1700000000041305772,sell,0.010993499999999998,17034.004887849776
1700000000041570783,buy,0.010993,1648.7662461601858
1700000000041602237,buy,0.010993,15280.758506269534
1700000000041694472,sell,0.010992999999999998,17911.405037218454
1700000000041752645,buy,0.010993,12364.405365724559
1700000000041805323,sell,0.010991999999999998,1278.3763564716426
1700000000041805487,buy,0.010993,6432.364197265473
1700000000042250330,sell,0.010991999999999998,3559.372459882301
1700000000042416733,sell,0.010992999999999998,36363.59998107762
1700000000042485569,sell,0.010991999999999998,2010.647188707116
1700000000042706725,sell,0.0109905,4991.481988777903
1700000000043195346,sell,0.0109915,37411.636805002796
1700000000043469055,buy,0.010991500000000001,2905.2623416310726
1700000000043493070,buy,0.010991500000000001,12982.153977390337
1700000000043855747,sell,0.010992499999999999,5761.5493606469945
1700000000043989299,buy,0.010991500000000001,14012.155525023145
1700000000044036796,sell,0.010991999999999998,3170.2388971959062
1700000000044222678,sell,0.010992999999999998,2255.3412225663237
1700000000045109661,sell,0.0109915,6133.842541841413
1700000000045572173,sell,0.0109915,1249.3908571379236
1700000000045873836,buy,0.0109935,1683.8051904566369
1700000000046150460,buy,0.010994499999999999,10534.676296412123
1700000000046664409,buy,0.010993000000000001,8277.644984219185
1700000000046972279,buy,0.010994,6019.465395124439
1700000000047146309,sell,0.0109935,3228.8709059690837
1700000000047357306,sell,0.0109935,5398.870588836395
1700000000047543425,sell,0.010993999999999999,2067.143109647926
1700000000047799615,buy,0.010993000000000001,13305.493303056299
1700000000047811358,sell,0.010993999999999999,8941.260586441438
1700000000047904375,sell,0.010993,5343.392766363856
1700000000048040239,sell,0.010992499999999999,1338.954939723102
1700000000048437914,buy,0.0109935,9589.986968027075
1700000000048584137,sell,0.010993499999999998,2976.171259181492
1700000000048738495,sell,0.010992499999999999,5036.691353055758
1700000000048837460,buy,0.0109935,1426.2109412994853
1700000000048954766,buy,0.0109935,6764.061582482558
1700000000049093703,buy,0.010993,21442.327248436162
1700000000049206605,sell,0.010992999999999998,8216.118187564085
1700000000049288075,sell,0.010991999999999998,1478.3972181811482
1700000000049390239,sell,0.010991999999999998,6081.0962703836185
1700000000049833173,sell,0.01099,7413.013428311482
1700000000049870250,buy,0.010993,3993.4563855023143
1700000000050256381,sell,0.010990499999999999,2550.5171749773112
1700000000050259698,buy,0.0109915,3070.902538062629
1700000000050263389,sell,0.010990499999999999,3090.618308644099
1700000000050417757,sell,0.010991499999999998,6193.262512998103
1700000000050442448,buy,0.0109915,3759.983820324923
1700000000050664157,sell,0.010990499999999999,5955.026926241629
1700000000050914498,sell,0.010990499999999999,1917.061326694609
1700000000051058508,buy,0.0109915,2172.4266932170335
1700000000051318457,sell,0.010990499999999999,3305.8527941995562
1700000000051726279,sell,0.010991,1521.4693664490474
1700000000051832846,sell,0.010991,5471.521253555378
1700000000051833766,sell,0.010991,10208.016351191145
1700000000052117696,sell,0.010990999999999999,28614.382525147055
1700000000052131483,sell,0.010990999999999999,20903.44435091533
1700000000052315613,buy,0.010992,11675.757508655315
1700000000052503054,buy,0.010991999999999998,11702.485702893038
1700000000052604676,sell,0.01099,26930.94179934888
1700000000052711119,sell,0.01099,5260.6365550287455
1700000000053718191,sell,0.01099,1052.48693087746
1700000000054090166,sell,0.0109905,3548.849361197906
1700000000054774342,sell,0.010990999999999999,6798.730240258543
1700000000054880481,buy,0.010992,6653.582529371609
1700000000055328832,sell,0.0109905,4053.175687331682
1700000000055752827,sell,0.0109915,1574.0534392695893
1700000000055999861,sell,0.0109905,8011.958025841944
1700000000056029781,sell,0.010990999999999999,2435.0970394914316
1700000000056222306,sell,0.010990999999999999,1583.594680361416
1700000000056373891,sell,0.010990999999999999,9786.817503910317
1700000000057040009,sell,0.01099,6748.078105191274
1700000000057983921,buy,0.010991999999999998,10003.409684449403
1700000000058658976,sell,0.010989,2611.762290587262
1700000000058763758,sell,0.010989,7599.420793949839
1700000000058939322,sell,0.010989,4842.808122279153
1700000000059181585,sell,0.010990499999999999,4088.7959307665246
1700000000059290829,buy,0.0109905,5716.861205772881
1700000000059311201,sell,0.010990499999999999,4679.401538536799
1700000000059759631,buy,0.010991999999999998,2637.189235535035
1700000000059805281,sell,0.01099,5798.978312032804
1700000000060128851,buy,0.010992,1585.3071351534904
1700000000060377216,sell,0.010990999999999999,8056.0131270913325
1700000000060441331,buy,0.010992,3656.9327663513786
1700000000060606094,sell,0.010990499999999999,720.9016377703429
1700000000060668311,buy,0.0109915,10941.812566018363
1700000000060673177,buy,0.0109915,4824.399015685358
1700000000060725520,buy,0.0109915,3611.789221813007
1700000000060954135,buy,0.0109905,5636.604434432522
1700000000061078073,sell,0.01099,3218.484430892765
1700000000061367124,buy,0.010991999999999998,5436.410857145625
1700000000061599922,sell,0.010990499999999999,3942.3892799182245
1700000000061687956,sell,0.0109895,1331.9912757344189
1700000000061905261,sell,0.0109895,2921.64802333307
1700000000063100567,sell,0.010988999999999999,3908.97547129563
1700000000063197005,buy,0.010989,629.4162806553943
1700000000063404478,buy,0.010989,4531.669876547709
1700000000063713263,sell,0.010988499999999998,2423.0046616961017
1700000000064325437,sell,0.010987499999999999,3829.5059605850392
1700000000065356585,buy,0.0109875,8665.050412901783
1700000000065524412,sell,0.0109875,6932.498056390688
1700000000065625836,sell,0.0109875,2572.653711992375
1700000000065720581,sell,0.0109875,4060.9412099747874
1700000000065745621,sell,0.0109885,4422.85834921312
1700000000066101073,sell,0.010988,4177.807061455695
1700000000066446167,sell,0.010988,8301.431340743784
1700000000066876693,buy,0.010987499999999999,5869.979656832779
1700000000066920543,buy,0.010988499999999998,4481.671329314214
1700000000067296154,buy,0.010989,9615.69486317152
1700000000067348722,sell,0.010988,3513.5552946812877
1700000000067420692,buy,0.010988000000000001,1583.5933568613395
1700000000067846850,sell,0.010988499999999998,11411.250894702995
1700000000067892222,sell,0.010988499999999998,2752.1946954305104
1700000000067912069,sell,0.010988499999999998,18098.507361109863
1700000000068058994,sell,0.010988499999999998,7902.60282930033
1700000000068161655,buy,0.0109895,2385.497376734107
1700000000068774438,sell,0.010988,3764.250397292884
1700000000069682363,buy,0.010989,2423.7105453802496
1700000000069797222,buy,0.010989,8239.595944896166
1700000000070479886,buy,0.0109895,2769.77950536346
1700000000070520148,sell,0.0109875,25818.944770477785
1700000000070886358,sell,0.0109875,6759.060492465695
1700000000071540491,buy,0.0109875,7285.627545055986
1700000000071782075,buy,0.0109885,9233.20483586146
1700000000071890002,sell,0.010988499999999998,2287.415945213427
1700000000072046387,sell,0.010988,6311.118394761622
1700000000072171938,sell,0.010988,8838.383267395675
1700000000072754058,sell,0.010986000000000001,4756.935195121249
1700000000073388646,buy,0.010988999999999999,3652.553798270013
1700000000073568985,sell,0.010986999999999999,3720.492800250133
1700000000073593419,buy,0.010988,12600.358324773268
1700000000073755813,buy,0.010987,8630.17524037452
1700000000073909126,sell,0.010986999999999999,18478.133980630148
1700000000074272127,sell,0.010987499999999999,3721.5854540651503
1700000000074303153,buy,0.0109885,2562.9743468749207
1700000000074681147,sell,0.010988499999999998,13685.109761985776
1700000000074690139,sell,0.010987499999999999,985.3418022460593
1700000000075010315,sell,0.010987499999999999,738.223074958713
1700000000075061249,sell,0.010987499999999999,2425.0181963823643
1700000000075455132,sell,0.010987499999999999,3654.328843580169
1700000000075529027,sell,0.010986,2185.2437785995926
1700000000075538596,buy,0.010988999999999999,27305.768226233304
1700000000075689751,sell,0.010986,4224.980437365722
1700000000075696110,buy,0.010988,30651.3527846674
1700000000075824811,sell,0.010986,1589.1165251699524
1700000000075866668,sell,0.010986,3242.9975153904193
1700000000077272241,sell,0.0109865,8894.556289146327
1700000000077554091,sell,0.0109865,33401.20483836565
1700000000077628957,sell,0.010987499999999999,1972.0627408161613
1700000000077851186,sell,0.0109865,2137.0951254507986
1700000000077851643,buy,0.0109875,2375.5918738919627
1700000000078348343,sell,0.010986,2856.867520985271
1700000000078439196,sell,0.010985,14826.659341856071
1700000000078589552,sell,0.010985499999999999,1175.5389716649797
1700000000078775309,sell,0.010986499999999998,21616.314849968745
1700000000079056814,buy,0.0109875,2248.432368222284
1700000000079191240,sell,0.0109865,2693.8320575683256
1700000000079269408,sell,0.0109865,1365.9965550480238
1700000000079722798,buy,0.010986000000000001,2121.2807063800747
1700000000079902151,sell,0.010986999999999999,6645.051337321358
1700000000080055252,buy,0.0109855,5475.987047658571
1700000000080268038,buy,0.0109865,4423.585631760773
1700000000080468937,sell,0.010985499999999999,9358.255636118694
1700000000080589603,buy,0.010986999999999999,5989.563193645973
1700000000081352587,buy,0.010986500000000001,4323.8650943814955
1700000000081352722,sell,0.010987499999999999,2299.973438387259
1700000000081565836,buy,0.0109865,3636.9819194794236
1700000000081817475,buy,0.0109865,6243.673819146104
1700000000082027177,sell,0.010985,3368.0913784946606
1700000000082155428,buy,0.010986999999999999,7809.293426264654
1700000000082391243,buy,0.010986999999999999,6936.213401878697
1700000000082427559,sell,0.010986,2154.8928181368315
1700000000082936113,buy,0.010986999999999999,1085.827891236869
1700000000083091270,buy,0.0109855,8772.443797145852
1700000000083206190,sell,0.0109845,569.0566419004607
1700000000083449942,sell,0.0109845,4138.683226815838
1700000000084091250,sell,0.0109845,5681.138504248688
1700000000084238184,buy,0.0109865,1275.249474747583
1700000000084687424,sell,0.010985499999999999,6715.166199689731
1700000000084930589,buy,0.0109855,2127.067451988227
1700000000085674733,sell,0.0109845,1296.671002574736
1700000000085845647,sell,0.0109845,12374.993883538851
1700000000086052874,sell,0.010985,1615.432829089124
1700000000086190897,sell,0.010985,10994.974947441242
1700000000086313343,sell,0.010984,15831.438251467798
1700000000086370343,sell,0.010984,1108.5344770969757
1700000000086702517,buy,0.010985,10861.550877147862
1700000000086772811,buy,0.010985,10615.059981652292
1700000000087032647,sell,0.0109825,1989.6056136267953
1700000000087246915,buy,0.0109845,15151.372488356956
1700000000087394057,buy,0.010985499999999999,25919.826386253295
1700000000087658899,buy,0.010984,5450.576816852182
1700000000087737309,buy,0.010985,1407.6169472916345
1700000000087744392,buy,0.010985,5789.724315239177
1700000000088438469,buy,0.0109845,34057.212253914004
1700000000088484882,sell,0.010983499999999998,7232.9907211897425
1700000000088520838,sell,0.010983499999999998,5986.832706534114
1700000000088755631,buy,0.0109835,5868.142047860784
1700000000088758374,sell,0.010983499999999998,26628.087520460405
1700000000088865742,sell,0.010984499999999998,17595.129915875197
1700000000088900336,sell,0.010984499999999998,9804.024345606203
1700000000089113424,sell,0.0109825,38732.773182561934
1700000000089196323,buy,0.010985499999999999,28018.593678119272
1700000000089287027,buy,0.010985499999999999,5181.329672008462
1700000000089362985,sell,0.0109825,4589.814237958278
1700000000089808171,sell,0.010983,9984.966595777158
1700000000089889959,buy,0.010984999999999998,3355.785595315559
1700000000089963898,buy,0.010984999999999998,17774.248753217693
1700000000090526669,buy,0.010984,1112.5028425634166
1700000000090856821,buy,0.010984,18918.64934240962
1700000000090898297,buy,0.010984,20686.88204807115
1700000000090922871,sell,0.010983999999999999,15222.630544850315
1700000000090948333,sell,0.010983999999999999,2866.911129408272
1700000000091328840,buy,0.0109845,1901.0794518629286
1700000000091444775,buy,0.0109845,1910.7722229096967
1700000000091668752,sell,0.0109825,2366.662316766286
1700000000091850672,sell,0.0109825,1508.0907351439798
1700000000091893565,buy,0.010985499999999999,4020.1384698924385
1700000000092132784,buy,0.0109845,1335.3249274121602
1700000000092196334,sell,0.0109835,12745.841790756636
1700000000092240553,buy,0.0109835,3436.5609118523957
1700000000092333203,sell,0.010982500000000001,5627.796260646681
1700000000092521901,buy,0.010984,12464.314395187439
1700000000093394498,sell,0.010984999999999998,6497.295223394906
1700000000093653548,sell,0.010983999999999999,13145.425383560707
1700000000093825304,buy,0.010984,2693.5555128042456
1700000000094078825,sell,0.010984,4688.154021635678
1700000000094083598,buy,0.010985,26303.68818410348
1700000000094204394,buy,0.010986,2547.1021327057388
1700000000094338854,sell,0.010984,8077.563558183029
1700000000094341709,sell,0.010985,4167.611857562682
1700000000094661758,buy,0.010985,12434.05359875445
1700000000094739253,sell,0.010983999999999999,5803.991323379313
1700000000094766523,sell,0.010983999999999999,1045.2052306008973
1700000000095750557,sell,0.010983,5936.802530163887
1700000000095983339,buy,0.010986,23810.854244930302
1700000000096226388,sell,0.0109835,1099.0707610060483
1700000000096556343,buy,0.010985499999999999,1305.1272055083216
1700000000096799900,sell,0.0109835,6116.810612298714
1700000000097154984,sell,0.010984,1625.7884135710474
1700000000097234521,buy,0.010985,2184.882961148376
1700000000097244838,buy,0.010986,5958.163848818389
1700000000097281255,sell,0.010985,15501.250709472872
1700000000097322196,sell,0.010985,28510.41571827703
1700000000097326599,sell,0.010984,9339.948951296226
1700000000097487267,buy,0.010986,3585.7018030180757
1700000000098100191,sell,0.010986499999999998,8803.116583267909
1700000000098339432,buy,0.0109855,4792.4202685738055
1700000000098888503,buy,0.010987,917.8041924852979
1700000000098975622,sell,0.010986,2125.1924902894866
1700000000098994534,buy,0.010987,5469.992121877201
1700000000098995294,buy,0.010987,2003.41805879908
1700000000099231227,sell,0.010985499999999999,3944.2463242534454
1700000000099381662,sell,0.010985499999999999,3793.553505770657
1700000000099861965,buy,0.010988,5238.863612757946
1700000000100265689,buy,0.010987499999999999,2130.203373758443
1700000000100383923,sell,0.0109845,2789.1695757188813
1700000000100943019,sell,0.010986,287.8782339820647
1700000000101022375,sell,0.010986000000000001,5599.557135722041
1700000000101111499,buy,0.010988,3440.395022049678
1700000000101167498,buy,0.010987,5093.691447270819
1700000000101332393,buy,0.010988,11907.372573446371
1700000000101455221,sell,0.010987,3114.5526704360364
1700000000102008624,sell,0.010987499999999999,17436.33183892017
1700000000102121467,sell,0.010987499999999999,1930.4438076305507
1700000000102447579,buy,0.0109885,63564.19664300951
1700000000102653514,sell,0.010988499999999998,1319.9351757660131
1700000000102844289,buy,0.0109895,24310.18406987827
1700000000102927784,sell,0.010988499999999998,4754.133420203038
1700000000103187656,sell,0.010988,1791.9450882129909
1700000000103398055,buy,0.010989,2861.2793067454813
1700000000103860034,buy,0.010988,1427.1162847465419
1700000000104030176,sell,0.010988499999999998,13927.468111621021
1700000000104155698,sell,0.010987499999999999,13608.572117347694
1700000000104747739,buy,0.010988,60752.67617169351
1700000000105005603,sell,0.0109865,14751.162145350212
1700000000105228599,sell,0.010987499999999999,3128.886221386737
1700000000105298300,buy,0.010988499999999998,4746.802695415726
1700000000105630561,buy,0.0109895,7644.138273267571
1700000000105783878,buy,0.0109895,2279.800183377751
1700000000106070441,buy,0.0109875,5012.050381809898
1700000000106115961,sell,0.0109865,3590.7047085154545
1700000000106583812,sell,0.010985499999999999,2045.896804963172
1700000000106863643,sell,0.0109845,10181.801927738932
1700000000107148091,sell,0.010985499999999999,2489.1175491868885
1700000000107247010,sell,0.010985499999999999,16232.340775742572
1700000000107265998,buy,0.0109865,4177.784079833263
1700000000107466371,buy,0.0109865,6689.513257906603
1700000000107800257,sell,0.010985499999999999,15912.305974322308
1700000000108125446,sell,0.010985499999999999,2969.598496742485
1700000000109117642,buy,0.010986,19761.873814416875
1700000000109139143,buy,0.010986,6660.510857277769
1700000000110166683,sell,0.0109845,5188.49669290227
1700000000110175046,sell,0.0109845,9566.633558892478
1700000000110499071,sell,0.0109845,3159.1195858018245
1700000000110561584,buy,0.010985,4266.659523416508
1700000000111032218,buy,0.010984,4484.582886449978
1700000000111088123,sell,0.010983,3604.1528207777665
1700000000111258318,buy,0.010984,6165.029922304266
1700000000111773876,buy,0.010983000000000001,5296.1193070417485
1700000000111818780,sell,0.010983,19973.407472122282
1700000000112260951,buy,0.010984,18651.004418058525
1700000000112294635,buy,0.010984,17543.045201497916
1700000000112359585,sell,0.010983,32391.94577229547
1700000000112473291,buy,0.010983000000000001,7488.166678920352
1700000000112858124,buy,0.010985499999999999,4276.976686409277
1700000000112916401,buy,0.010985499999999999,8884.526533148337
1700000000113122560,sell,0.010983999999999999,2001.8855359990423
1700000000113414691,buy,0.010984,4525.904033537101
1700000000113469678,sell,0.010983,3596.1175799892485
1700000000113655057,buy,0.0109835,11232.909240658377
1700000000113834771,buy,0.0109835,5548.9648310769
1700000000114246042,sell,0.010981999999999999,1249.048086323065
1700000000115138037,sell,0.010982499999999997,31215.023939286686
1700000000115140282,buy,0.0109825,1781.6935928244811
1700000000115193150,buy,0.0109815,18047.199445758586
1700000000115206599,sell,0.010981499999999998,16736.311484096354
1700000000115329228,sell,0.010981499999999998,20480.822188496273
1700000000115529939,buy,0.0109815,20056.051783292794
1700000000115714845,buy,0.0109825,1225.1800491020008
1700000000116103051,sell,0.010981499999999998,25688.19949331611
1700000000116755023,sell,0.010981499999999998,24904.038428954536
1700000000117247634,buy,0.0109835,15562.652875233014
1700000000117505466,sell,0.010981,7340.707065127245
1700000000117696544,buy,0.010983999999999999,15825.421544763592
1700000000117807392,buy,0.010983999999999999,9689.933926389991
1700000000117944729,buy,0.010983999999999999,3507.370934339982
1700000000117981819,sell,0.010981,3494.245122937578
1700000000118053541,sell,0.0109825,7946.0570864756155
1700000000118380507,buy,0.010982500000000001,9669.493608725457
1700000000118518237,sell,0.010983,3243.03788814622
1700000000118775463,sell,0.010982,1631.0391786433058
1700000000119188078,buy,0.010983999999999999,2546.4815853446066
1700000000119968082,sell,0.010980499999999999,895.6061686405326
1700000000120751241,sell,0.0109815,9976.2029095008
1700000000120959670,buy,0.010983499999999998,14184.844493556553
1700000000121090384,buy,0.010983999999999999,5152.368948515366
1700000000121113464,sell,0.010981,1950.6484415811317
1700000000121979611,buy,0.010983,957.9920270874267
1700000000122117184,buy,0.0109815,4789.463156291888
1700000000122170087,sell,0.010981499999999998,2962.3332592464844
1700000000122736558,buy,0.010983999999999999,9217.820987078701
1700000000123531911,sell,0.010981,6791.168222397864
1700000000123771872,sell,0.010981,2022.2443247347876
1700000000124546800,sell,0.010980999999999998,1697.9686862503577
1700000000124588251,sell,0.010980999999999998,10695.726786099767
1700000000125174575,buy,0.010978,3560.2837453994644
1700000000125242629,sell,0.010978999999999997,7141.364050081215
1700000000125362737,buy,0.010978,12634.941149227898
1700000000125430069,buy,0.010978,1739.0105913934096
1700000000125432095,buy,0.010979,2836.3874127189524
1700000000126096244,sell,0.010978499999999999,4115.947361863383
1700000000126336672,sell,0.010978499999999999,14171.161178169494
1700000000126379051,buy,0.0109795,6246.154000117309
1700000000126536105,sell,0.010978499999999999,5072.006232297787
1700000000126584394,sell,0.010978499999999999,2726.837108515436
1700000000126814157,buy,0.0109785,8322.594085063338
1700000000126936142,buy,0.0109785,8169.0111110892585
1700000000127591338,buy,0.0109785,7322.693465631439
1700000000127921209,buy,0.0109785,3398.473740318773
1700000000128044810,buy,0.010979,6072.451791236779
1700000000129340155,buy,0.010979,12139.379540249087
1700000000129683886,buy,0.010979,12797.547882193163
1700000000129743658,sell,0.010977999999999998,562.7132515265317
1700000000129938356,buy,0.010979,2137.04917788177
1700000000129978982,buy,0.010979,5789.273213156107
1700000000130326822,sell,0.010977999999999998,29897.273120051548
1700000000130988396,buy,0.0109785,2360.2009977712414
1700000000131098979,sell,0.010979,9913.952163361273
1700000000131187625,buy,0.01098,3258.293402699213
1700000000131287462,buy,0.010979000000000001,11619.914609645091
1700000000131299532,sell,0.010979,4974.060921353174
1700000000131564355,sell,0.010978,464.5643375841412
1700000000131786869,buy,0.010981,1456.939262399341
1700000000132161687,buy,0.0109785,2450.2150116230564
1700000000132323029,sell,0.010978499999999999,2241.0871971883985
1700000000133074514,buy,0.010979,7642.711617205041
1700000000133334310,buy,0.010979999999999998,6677.260743737955
1700000000133420057,buy,0.010979999999999998,6705.173196481477
1700000000133459203,sell,0.010978,1034.6738575424863
1700000000133725704,sell,0.0109785,3942.877212882901
1700000000134395894,buy,0.0109795,9467.55481174452
